query,rank,precision,recall
personal finance and investing for beginners,1,0.0,0.0
personal finance and investing for beginners,2,0.5,0.023256
personal finance and investing for beginners,3,0.666667,0.046512
personal finance and investing for beginners,4,0.75,0.069767
personal finance and investing for beginners,5,0.8,0.093023
personal finance and investing for beginners,6,0.833333,0.116279
personal finance and investing for beginners,7,0.857143,0.139535
personal finance and investing for beginners,8,0.875,0.162791
personal finance and investing for beginners,9,0.888889,0.186047
personal finance and investing for beginners,10,0.9,0.209302
personal finance and investing for beginners,11,0.909091,0.232558
personal finance and investing for beginners,12,0.916667,0.255814
personal finance and investing for beginners,13,0.923077,0.27907
personal finance and investing for beginners,14,0.928571,0.302326
personal finance and investing for beginners,15,0.933333,0.325581
personal finance and investing for beginners,16,0.875,0.325581
personal finance and investing for beginners,17,0.882353,0.348837
personal finance and investing for beginners,18,0.888889,0.372093
personal finance and investing for beginners,19,0.894737,0.395349
personal finance and investing for beginners,20,0.85,0.395349
personal finance and investing for beginners,21,0.857143,0.418605
personal finance and investing for beginners,22,0.863636,0.44186
personal finance and investing for beginners,23,0.869565,0.465116
personal finance and investing for beginners,24,0.875,0.488372
personal finance and investing for beginners,25,0.88,0.511628
personal finance and investing for beginners,26,0.884615,0.534884
personal finance and investing for beginners,27,0.888889,0.55814
personal finance and investing for beginners,28,0.892857,0.581395
personal finance and investing for beginners,29,0.896552,0.604651
personal finance and investing for beginners,30,0.9,0.627907
personal finance and investing for beginners,31,0.903226,0.651163
personal finance and investing for beginners,32,0.90625,0.674419
personal finance and investing for beginners,33,0.909091,0.697674
personal finance and investing for beginners,34,0.882353,0.697674
personal finance and investing for beginners,35,0.885714,0.72093
personal finance and investing for beginners,36,0.861111,0.72093
personal finance and investing for beginners,37,0.864865,0.744186
personal finance and investing for beginners,38,0.868421,0.767442
personal finance and investing for beginners,39,0.871795,0.790698
personal finance and investing for beginners,40,0.875,0.813953
personal finance and investing for beginners,41,0.853659,0.813953
personal finance and investing for beginners,42,0.857143,0.837209
personal finance and investing for beginners,43,0.860465,0.860465
personal finance and investing for beginners,44,0.863636,0.883721
personal finance and investing for beginners,45,0.866667,0.906977
personal finance and investing for beginners,46,0.869565,0.930233
personal finance and investing for beginners,47,0.87234,0.953488
personal finance and investing for beginners,48,0.854167,0.953488
personal finance and investing for beginners,49,0.857143,0.976744
personal finance and investing for beginners,50,0.86,1.0
cryptocurrency Bitcoin surge and institutional adoption,1,1.0,0.029412
cryptocurrency Bitcoin surge and institutional adoption,2,0.5,0.029412
cryptocurrency Bitcoin surge and institutional adoption,3,0.666667,0.058824
cryptocurrency Bitcoin surge and institutional adoption,4,0.5,0.058824
cryptocurrency Bitcoin surge and institutional adoption,5,0.4,0.058824
cryptocurrency Bitcoin surge and institutional adoption,6,0.5,0.088235
cryptocurrency Bitcoin surge and institutional adoption,7,0.571429,0.117647
cryptocurrency Bitcoin surge and institutional adoption,8,0.5,0.117647
cryptocurrency Bitcoin surge and institutional adoption,9,0.444444,0.117647
cryptocurrency Bitcoin surge and institutional adoption,10,0.5,0.147059
cryptocurrency Bitcoin surge and institutional adoption,11,0.545455,0.176471
cryptocurrency Bitcoin surge and institutional adoption,12,0.583333,0.205882
cryptocurrency Bitcoin surge and institutional adoption,13,0.615385,0.235294
cryptocurrency Bitcoin surge and institutional adoption,14,0.642857,0.264706
cryptocurrency Bitcoin surge and institutional adoption,15,0.666667,0.294118
cryptocurrency Bitcoin surge and institutional adoption,16,0.625,0.294118
cryptocurrency Bitcoin surge and institutional adoption,17,0.647059,0.323529
cryptocurrency Bitcoin surge and institutional adoption,18,0.666667,0.352941
cryptocurrency Bitcoin surge and institutional adoption,19,0.684211,0.382353
cryptocurrency Bitcoin surge and institutional adoption,20,0.7,0.411765
cryptocurrency Bitcoin surge and institutional adoption,21,0.666667,0.411765
cryptocurrency Bitcoin surge and institutional adoption,22,0.681818,0.441176
cryptocurrency Bitcoin surge and institutional adoption,23,0.695652,0.470588
cryptocurrency Bitcoin surge and institutional adoption,24,0.708333,0.5
cryptocurrency Bitcoin surge and institutional adoption,25,0.68,0.5
cryptocurrency Bitcoin surge and institutional adoption,26,0.653846,0.5
cryptocurrency Bitcoin surge and institutional adoption,27,0.62963,0.5
cryptocurrency Bitcoin surge and institutional adoption,28,0.642857,0.529412
cryptocurrency Bitcoin surge and institutional adoption,29,0.62069,0.529412
cryptocurrency Bitcoin surge and institutional adoption,30,0.633333,0.558824
cryptocurrency Bitcoin surge and institutional adoption,31,0.612903,0.558824
cryptocurrency Bitcoin surge and institutional adoption,32,0.625,0.588235
cryptocurrency Bitcoin surge and institutional adoption,33,0.636364,0.617647
cryptocurrency Bitcoin surge and institutional adoption,34,0.617647,0.617647
cryptocurrency Bitcoin surge and institutional adoption,35,0.628571,0.647059
cryptocurrency Bitcoin surge and institutional adoption,36,0.638889,0.676471
cryptocurrency Bitcoin surge and institutional adoption,37,0.621622,0.676471
cryptocurrency Bitcoin surge and institutional adoption,38,0.631579,0.705882
cryptocurrency Bitcoin surge and institutional adoption,39,0.641026,0.735294
cryptocurrency Bitcoin surge and institutional adoption,40,0.65,0.764706
cryptocurrency Bitcoin surge and institutional adoption,41,0.634146,0.764706
cryptocurrency Bitcoin surge and institutional adoption,42,0.642857,0.794118
cryptocurrency Bitcoin surge and institutional adoption,43,0.651163,0.823529
cryptocurrency Bitcoin surge and institutional adoption,44,0.659091,0.852941
cryptocurrency Bitcoin surge and institutional adoption,45,0.666667,0.882353
cryptocurrency Bitcoin surge and institutional adoption,46,0.673913,0.911765
cryptocurrency Bitcoin surge and institutional adoption,47,0.680851,0.941176
cryptocurrency Bitcoin surge and institutional adoption,48,0.666667,0.941176
cryptocurrency Bitcoin surge and institutional adoption,49,0.673469,0.970588
cryptocurrency Bitcoin surge and institutional adoption,50,0.68,1.0
supply chain disruption and global trade,1,1.0,0.038462
supply chain disruption and global trade,2,1.0,0.076923
supply chain disruption and global trade,3,1.0,0.115385
supply chain disruption and global trade,4,0.75,0.115385
supply chain disruption and global trade,5,0.6,0.115385
supply chain disruption and global trade,6,0.5,0.115385
supply chain disruption and global trade,7,0.571429,0.153846
supply chain disruption and global trade,8,0.5,0.153846
supply chain disruption and global trade,9,0.555556,0.192308
supply chain disruption and global trade,10,0.6,0.230769
supply chain disruption and global trade,11,0.636364,0.269231
supply chain disruption and global trade,12,0.666667,0.307692
supply chain disruption and global trade,13,0.692308,0.346154
supply chain disruption and global trade,14,0.714286,0.384615
supply chain disruption and global trade,15,0.733333,0.423077
supply chain disruption and global trade,16,0.6875,0.423077
supply chain disruption and global trade,17,0.647059,0.423077
supply chain disruption and global trade,18,0.666667,0.461538
supply chain disruption and global trade,19,0.631579,0.461538
supply chain disruption and global trade,20,0.65,0.5
supply chain disruption and global trade,21,0.666667,0.538462
supply chain disruption and global trade,22,0.636364,0.538462
supply chain disruption and global trade,23,0.652174,0.576923
supply chain disruption and global trade,24,0.625,0.576923
supply chain disruption and global trade,25,0.6,0.576923
supply chain disruption and global trade,26,0.576923,0.576923
supply chain disruption and global trade,27,0.592593,0.615385
supply chain disruption and global trade,28,0.571429,0.615385
supply chain disruption and global trade,29,0.551724,0.615385
supply chain disruption and global trade,30,0.533333,0.615385
supply chain disruption and global trade,31,0.533333,0.615385
supply chain disruption and global trade,32,0.548387,0.653846
supply chain disruption and global trade,33,0.53125,0.653846
supply chain disruption and global trade,34,0.545455,0.692308
supply chain disruption and global trade,35,0.529412,0.692308
supply chain disruption and global trade,36,0.542857,0.730769
supply chain disruption and global trade,37,0.555556,0.769231
supply chain disruption and global trade,38,0.567568,0.807692
supply chain disruption and global trade,39,0.552632,0.807692
supply chain disruption and global trade,40,0.564103,0.846154
supply chain disruption and global trade,41,0.575,0.884615
supply chain disruption and global trade,42,0.585366,0.923077
supply chain disruption and global trade,43,0.585366,0.923077
supply chain disruption and global trade,44,0.585366,0.923077
supply chain disruption and global trade,45,0.595238,0.961538
supply chain disruption and global trade,46,0.604651,1.0
supply chain disruption and global trade,47,0.590909,1.0
supply chain disruption and global trade,48,0.590909,1.0
supply chain disruption and global trade,49,0.577778,1.0
supply chain disruption and global trade,50,0.565217,1.0
universal basic income and wealth inequality,1,1.0,0.025641
universal basic income and wealth inequality,2,1.0,0.051282
universal basic income and wealth inequality,3,1.0,0.076923
universal basic income and wealth inequality,4,1.0,0.102564
universal basic income and wealth inequality,5,1.0,0.128205
universal basic income and wealth inequality,6,1.0,0.153846
universal basic income and wealth inequality,7,1.0,0.179487
universal basic income and wealth inequality,8,1.0,0.205128
universal basic income and wealth inequality,9,1.0,0.230769
universal basic income and wealth inequality,10,1.0,0.25641
