query,rank,precision,recall
Amazon and big tech monopoly concerns,45,0.866667,0.886364
Amazon and big tech monopoly concerns,46,0.869565,0.909091
Amazon and big tech monopoly concerns,47,0.87234,0.931818
Amazon and big tech monopoly concerns,48,0.875,0.954545
Amazon and big tech monopoly concerns,49,0.877551,0.977273
Amazon and big tech monopoly concerns,50,0.88,1.0
personal finance and investing for beginners,1,1.0,0.030303
personal finance and investing for beginners,2,1.0,0.060606
personal finance and investing for beginners,3,1.0,0.090909
personal finance and investing for beginners,4,1.0,0.121212
personal finance and investing for beginners,5,1.0,0.151515
personal finance and investing for beginners,6,1.0,0.181818
personal finance and investing for beginners,7,1.0,0.212121
personal finance and investing for beginners,8,0.875,0.212121
personal finance and investing for beginners,9,0.888889,0.242424
personal finance and investing for beginners,10,0.9,0.272727
personal finance and investing for beginners,11,0.909091,0.30303
personal finance and investing for beginners,12,0.916667,0.333333
personal finance and investing for beginners,13,0.846154,0.333333
personal finance and investing for beginners,14,0.785714,0.333333
personal finance and investing for beginners,15,0.8,0.363636
personal finance and investing for beginners,16,0.75,0.363636
personal finance and investing for beginners,17,0.764706,0.393939
personal finance and investing for beginners,18,0.722222,0.393939
personal finance and investing for beginners,19,0.736842,0.424242
personal finance and investing for beginners,20,0.7,0.424242
personal finance and investing for beginners,21,0.666667,0.424242
personal finance and investing for beginners,22,0.681818,0.454545
personal finance and investing for beginners,23,0.652174,0.454545
personal finance and investing for beginners,24,0.666667,0.484848
personal finance and investing for beginners,25,0.68,0.515152
personal finance and investing for beginners,26,0.692308,0.545455
personal finance and investing for beginners,27,0.666667,0.545455
personal finance and investing for beginners,28,0.678571,0.575758
personal finance and investing for beginners,29,0.689655,0.606061
personal finance and investing for beginners,30,0.7,0.636364
personal finance and investing for beginners,31,0.677419,0.636364
personal finance and investing for beginners,32,0.6875,0.666667
personal finance and investing for beginners,33,0.69697,0.69697
personal finance and investing for beginners,34,0.676471,0.69697
personal finance and investing for beginners,35,0.685714,0.727273
personal finance and investing for beginners,36,0.666667,0.727273
personal finance and investing for beginners,37,0.675676,0.757576
personal finance and investing for beginners,38,0.684211,0.787879
personal finance and investing for beginners,39,0.666667,0.787879
personal finance and investing for beginners,40,0.675,0.818182
personal finance and investing for beginners,41,0.682927,0.848485
personal finance and investing for beginners,42,0.690476,0.878788
personal finance and investing for beginners,43,0.697674,0.909091
personal finance and investing for beginners,44,0.704545,0.939394
personal finance and investing for beginners,45,0.688889,0.939394
personal finance and investing for beginners,46,0.673913,0.939394
personal finance and investing for beginners,47,0.680851,0.969697
personal finance and investing for beginners,48,0.666667,0.969697
personal finance and investing for beginners,49,0.673469,1.0
personal finance and investing for beginners,50,0.66,1.0
cryptocurrency Bitcoin surge and institutional adoption,1,1.0,0.02
cryptocurrency Bitcoin surge and institutional adoption,2,1.0,0.04
cryptocurrency Bitcoin surge and institutional adoption,3,1.0,0.06
cryptocurrency Bitcoin surge and institutional adoption,4,1.0,0.08
cryptocurrency Bitcoin surge and institutional adoption,5,1.0,0.1
cryptocurrency Bitcoin surge and institutional adoption,6,1.0,0.12
cryptocurrency Bitcoin surge and institutional adoption,7,1.0,0.14
cryptocurrency Bitcoin surge and institutional adoption,8,1.0,0.16
cryptocurrency Bitcoin surge and institutional adoption,9,1.0,0.18
cryptocurrency Bitcoin surge and institutional adoption,10,1.0,0.2
cryptocurrency Bitcoin surge and institutional adoption,11,1.0,0.22
cryptocurrency Bitcoin surge and institutional adoption,12,1.0,0.24
cryptocurrency Bitcoin surge and institutional adoption,13,1.0,0.26
cryptocurrency Bitcoin surge and institutional adoption,14,1.0,0.28
cryptocurrency Bitcoin surge and institutional adoption,15,1.0,0.3
cryptocurrency Bitcoin surge and institutional adoption,16,1.0,0.32
cryptocurrency Bitcoin surge and institutional adoption,17,1.0,0.34
cryptocurrency Bitcoin surge and institutional adoption,18,1.0,0.36
cryptocurrency Bitcoin surge and institutional adoption,19,1.0,0.38
cryptocurrency Bitcoin surge and institutional adoption,20,1.0,0.4
cryptocurrency Bitcoin surge and institutional adoption,21,1.0,0.42
cryptocurrency Bitcoin surge and institutional adoption,22,1.0,0.44
cryptocurrency Bitcoin surge and institutional adoption,23,1.0,0.46
cryptocurrency Bitcoin surge and institutional adoption,24,1.0,0.48
cryptocurrency Bitcoin surge and institutional adoption,25,1.0,0.5
cryptocurrency Bitcoin surge and institutional adoption,26,1.0,0.52
cryptocurrency Bitcoin surge and institutional adoption,27,1.0,0.54
cryptocurrency Bitcoin surge and institutional adoption,28,1.0,0.56
cryptocurrency Bitcoin surge and institutional adoption,29,1.0,0.58
cryptocurrency Bitcoin surge and institutional adoption,30,1.0,0.6
cryptocurrency Bitcoin surge and institutional adoption,31,1.0,0.62
cryptocurrency Bitcoin surge and institutional adoption,32,1.0,0.64
cryptocurrency Bitcoin surge and institutional adoption,33,1.0,0.66
cryptocurrency Bitcoin surge and institutional adoption,34,1.0,0.68
cryptocurrency Bitcoin surge and institutional adoption,35,1.0,0.7
cryptocurrency Bitcoin surge and institutional adoption,36,1.0,0.72
cryptocurrency Bitcoin surge and institutional adoption,37,1.0,0.74
cryptocurrency Bitcoin surge and institutional adoption,38,1.0,0.76
cryptocurrency Bitcoin surge and institutional adoption,39,1.0,0.78
cryptocurrency Bitcoin surge and institutional adoption,40,1.0,0.8
cryptocurrency Bitcoin surge and institutional adoption,41,1.0,0.82
cryptocurrency Bitcoin surge and institutional adoption,42,1.0,0.84
cryptocurrency Bitcoin surge and institutional adoption,43,1.0,0.86
cryptocurrency Bitcoin surge and institutional adoption,44,1.0,0.88
cryptocurrency Bitcoin surge and institutional adoption,45,1.0,0.9
cryptocurrency Bitcoin surge and institutional adoption,46,1.0,0.92
cryptocurrency Bitcoin surge and institutional adoption,47,1.0,0.94
cryptocurrency Bitcoin surge and institutional adoption,48,1.0,0.96
cryptocurrency Bitcoin surge and institutional adoption,49,1.0,0.98
cryptocurrency Bitcoin surge and institutional adoption,50,1.0,1.0
supply chain disruption and global trade,1,1.0,0.02439
supply chain disruption and global trade,2,1.0,0.04878
supply chain disruption and global trade,3,1.0,0.073171
supply chain disruption and global trade,4,1.0,0.097561
supply chain disruption and global trade,5,1.0,0.121951
supply chain disruption and global trade,6,1.0,0.146341
supply chain disruption and global trade,7,1.0,0.170732
supply chain disruption and global trade,8,1.0,0.195122
supply chain disruption and global trade,9,1.0,0.219512
supply chain disruption and global trade,10,1.0,0.243902
supply chain disruption and global trade,11,1.0,0.268293
supply chain disruption and global trade,12,1.0,0.292683
supply chain disruption and global trade,13,1.0,0.317073
supply chain disruption and global trade,14,1.0,0.341463
supply chain disruption and global trade,15,1.0,0.365854
supply chain disruption and global trade,16,0.9375,0.365854
supply chain disruption and global trade,17,0.882353,0.365854
supply chain disruption and global trade,18,0.888889,0.390244
supply chain disruption and global trade,19,0.894737,0.414634
supply chain disruption and global trade,20,0.9,0.439024
supply chain disruption and global trade,21,0.857143,0.439024
supply chain disruption and global trade,22,0.863636,0.463415
supply chain disruption and global trade,23,0.869565,0.487805
supply chain disruption and global trade,24,0.875,0.512195
supply chain disruption and global trade,25,0.88,0.536585
supply chain disruption and global trade,26,0.884615,0.560976
supply chain disruption and global trade,27,0.888889,0.585366
supply chain disruption and global trade,28,0.857143,0.585366
supply chain disruption and global trade,29,0.862069,0.609756
supply chain disruption and global trade,30,0.866667,0.634146
supply chain disruption and global trade,31,0.870968,0.658537
supply chain disruption and global trade,32,0.875,0.682927
supply chain disruption and global trade,33,0.848485,0.682927
supply chain disruption and global trade,34,0.852941,0.707317
supply chain disruption and global trade,35,0.828571,0.707317
supply chain disruption and global trade,36,0.833333,0.731707
supply chain disruption and global trade,37,0.837838,0.756098
supply chain disruption and global trade,38,0.842105,0.780488
supply chain disruption and global trade,39,0.846154,0.804878
supply chain disruption and global trade,40,0.85,0.829268
supply chain disruption and global trade,41,0.853659,0.853659
supply chain disruption and global trade,42,0.833333,0.853659
supply chain disruption and global trade,43,0.837209,0.878049
supply chain disruption and global trade,44,0.840909,0.902439
supply chain disruption and global trade,45,0.822222,0.902439
supply chain disruption and global trade,46,0.826087,0.926829
supply chain disruption and global trade,47,0.808511,0.926829
supply chain disruption and global trade,48,0.8125,0.95122
supply chain disruption and global trade,49,0.816327,0.97561
supply chain disruption and global trade,50,0.82,1.0
universal basic income and wealth inequality,1,1.0,0.02
universal basic income and wealth inequality,2,1.0,0.04
universal basic income and wealth inequality,3,1.0,0.06
universal basic income and wealth inequality,4,1.0,0.08
universal basic income and wealth inequality,5,1.0,0.1
universal basic income and wealth inequality,6,1.0,0.12
universal basic income and wealth inequality,7,1.0,0.14
universal basic income and wealth inequality,8,1.0,0.16
universal basic income and wealth inequality,9,1.0,0.18
universal basic income and wealth inequality,10,1.0,0.2
universal basic income and wealth inequality,11,1.0,0.22
universal basic income and wealth inequality,12,1.0,0.24
universal basic income and wealth inequality,13,1.0,0.26
